20
15
15
30
10
20
10
15
20
15
30
15
20
15
15
25
20
20
15
15
25
15
15
10
30
20
10
20
10
5
20
5
20
20
25
15
15
20
10
10
20
20
15
15
15
10
25
15
20
10
15
25
20
45
20
10
5
10
20
15
15
15
30
30
35
10
90
85
15
70
20
15
15
20
25
15
25
20
20
20
15
20
20
25
15
35
20
15
15
25
15
10
5
20
30
40
20
10
40
40
20
30
30
25
15
20
15
20
20
20
20
15
20
20
20
20
15
20
10
15
25
15
15
15
15
15
15
15
20
15
20
20
10
10
20
10
15
30
15
30
15
15
15
10
10
70
5
20
45
25
10
30
10
10
20
20
20
10
45
50
30
25
20
10
10
10
15
25
10
15
10
10
15
15
15
35
15
10
20
20
20
15
15
15
20
20
20
20
30
15
20
20
20
20
15
10
15
20
15
30
40
10
20
10
35
30
20
20
20
25
25
30
25
20
30
25
20
20
35
30
20
20
10
15
25
15
15
20
25
20
20
20
20
20
15
20
20
20
20
15
15
15
20
10
15
25
15
15
15
20
20
10
10
10
15
15
10
15
10
15
20
10
15
15
20
15
15
25
20
15
15
25
20
20
15
20
15
20
25
25
20
15
20
10
20
20
15
15
25
25
15
15
20
15
15
15
20
15
15
15
20
20
20
15
25
15
10
15
20
20
30
10
15
15
10
25
20
20
10
10
10
20
20
20
15
15
20
15
20
15
15
25
15
20
20
25
20
20
15
105
15
20
20
15
20
15
15
10
15
15
10
15
10
15
20
20
20
20
5
15
20
45
15
15
15
30
15
10
15
15
10
15
10
15
10
20
15
20
20
15
15
25
15
25
30
5
25
10
10
25
15
10
15
20
20
25
20
15
15
